Country Name,Country Code,Indicator Name,Indicator Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,183.714022013767,188.49558678811,196.478597395774,202.114696737126,211.65412631273,220.851671294977,239.148839673204,267.275557560987,332.843584683377,438.272693709742,481.91714731029,535.685564779199,648.134091505364,776.05962102648,1007.70903254423,1280.08910962867,1585.53710792614,1494.77847486404,1499.71080402746,1130.68384147054,800.924642363131,902.565859759915,963.928022252325,1013.25893799805,1111.29567236569,1340.1272036764,1601.78768873658,1600.87892843822,1582.38735848955,1677.64148585579,1887.22294604161,1992.87206872507,1984.60220461879,1758.92705262032,1601.53351336972,1531.8889089437,1403.24609158966,1135.29538062838,1159.39775556722,1386.74602696842,1479.40417744875,1770.01348813938,2252.13799995427,2967.18616244567,2510.28208079895,3103.46503835971,3818.54724810759,3677.88124100894,4248.07518909165,4479.13176898198,,
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,369.125952414439,434.024714417634,579.429561796426,806.216061568548,881.896226724106,866.176338713504,885.26794353942,1005.51416911757,1205.73442109496,1340.33654890467,1349.13383954549,1287.12280432622,1205.31110525739,1290.59727909374,1199.68474536905,1282.26466382676,1244.27724804079,1287.07702151483,1328.36591477742,1411.88449690689,1485.4683656284,1602.00639033152,1659.10248830378,1879.09243426095,1997.83760330526,2114.14024606003,2083.65935455,1769.07579944101,1902.49201167403,1753.7545895197,1697.43605951119,1772.11315676819,2059.50146660221,2353.50887794877,2547.61978022551,2642.55445668643,2872.92855211167,3025.61685882055,2653.67830416867,2896.04440947288,3336.39550082005,3488.77009317433,3459.67932059167,3575.20670808796,,
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,1889.28285106366,2229.49917313452,2209.15885204737,2510.90657535427,2273.51978197514,2299.0515422929,2594.79399946872,2754.86988110419,3524.61364918864,4390.61364517754,5284.98729060238,5434.68783790557,5711.89114343631,7030.35868790859,8248.74422275747,8979.12699694093,8192.35065528493,7996.26214476964,8066.4647057973,8092.81503417791,8602.52259542494,12781.2933780832,13750.1440780572,14163.8268260579,13572.5873343245,16036.7308807556,16173.4858424675,17334.4007631356,17732.7484168018,16647.1582038702,18505.4593212225,18034.7537588535,15943.318904918,16530.1725080536,16299.2842798506,14530.2260236,,,,,,,,,,,,,,,,
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,2760.06754001311,3250.88103986446,3913.33631495008,5585.77861906713,15633.1174577781,15288.8520816165,18898.5385666387,19832.7891452316,21097.6858908329,27439.7690174881,34990.0536514522,34913.6095881096,27400.685334578,20913.3602258694,19646.6382025709,16584.5420186115,12686.9816807358,12866.5923262261,13562.9549774207,14010.3781637102,15446.3308147811,14189.0431089646,15616.9527609084,14546.0399215368,14894.6903625405,16238.345407705,17677.5890690148,21337.098845883,18633.9201764062,21660.4443335481,29914.2648169695,28666.6095517477,30748.5342984311,35644.4048392527,44051.6573298523,54228.8332777142,62920.6459444512,69166.9620455807,84812.6462865182,62527.6370729614,71510.188440135,88861.038393916,92632.6839391125,93714.0660833444,93397.0915332659,,
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.75863411788,1753.19279230437,1789.64463759891,1650.69297837547,1254.14827051448,1100.72787619938,1158.05639379047,1323.02440317349,1563.94962760206,1562.12350001173,1564.50841984717,1871.18898032897,1583.84984553518,1662.21753475325,1833.81265964897,2116.31206271147,2756.33258279005,3533.26607813682,4651.69226074024,5789.20978719721,8169.97592574081,9949.19024941749,8069.02288385088,8139.14667335628,9063.70080642222,8445.29664001466,9489.69300880253,9996.670292743,,
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3428.77063906846,3485.11957510398,3427.31213748529,3095.08722547528,2929.3033179365,2663.4569858906,2665.72234701907,2643.9071360758,2737.55666234068,1834.84693733287,1330.75146395036,1771.58660190996,2100.36238594042,2375.05904394498,2975.13277834925,4102.37229354879,5323.46603375814,6920.19439783608,9101.25670608893,11635.2742379874,8562.81369695399,10674.9972024184,13323.8833754364,14078.8305693118,14487.2798702588,12735.9184024927,,
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,40.7197298486595,40.9756021856057,41.2508282805366,41.1168715910554,46.0262541920242,37.5181723669642,46.6780011542419,48.8197689345838,51.8322539358857,58.5690004117409,57.6353371847216,61.8672026406539,70.8745949167482,72.9772816229515,131.186447829106,141.7304176158,160.635798254288,188.518389980732,223.271371555593,244.080505028784,264.802353920466,256.546761214801,261.110264045861,270.253449733252,280.672585718768,303.576679012062,320.05227034105,339.989468205759,332.930487252063,353.47098373742,274.11705411858,310.007021544557,324.99812374308,131.559938310609,228.384920650927,233.125456615039,286.148145023522,277.467007251663,231.459533948661,206.649071321532,191.174035614725,186.64174801708,202.273238189927,225.751389776193,273.766100763285,321.948597053997,380.277329399424,469.196109739264,504.193528179467,525.854933746254,574.887485697708,630.108441594984,638.729006597371,652.079205361039,,
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,86.8809377104569,90.7922136013006,99.9415768921695,112.019243663539,117.659793462057,96.5229711094226,103.838147735855,106.520132911079,114.290718913365,120.987782975444,125.763228698041,123.670195430506,138.386235295093,163.683127687938,171.318699269576,163.532803183726,184.709462151698,205.177300390073,224.312006250617,264.082434731992,273.443688496477,276.363776702897,285.933532413821,278.18952519767,295.626750571844,306.162309901713,332.617246060011,349.126417712774,343.694762269365,362.633969781619,315.64871478667,328.174326073018,318.20771945623,353.79992799049,385.22091361168,413.276029269773,425.392016838875,423.388641905074,445.557208521071,455.230925127353,459.422194374574,475.497203108236,545.877993543914,623.037127784085,703.077928914273,792.130330908833,989.209307614355,992.62106870118,1076.55733398485,1298.55443202169,1399.25366793673,1390.28166470757,1409.6928872837,1541.10822728586,,
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,780.995970255512,805.177523779483,926.652406145569,1185.71244925253,1523.79608514103,2246.37377883927,6489.08671105584,6339.67495650546,8215.76834333135,9007.16355182497,9202.15566860983,12084.0883950549,16716.1749218949,17577.1353757871,13715.5700745572,10868.3806160168,9499.44293629182,7827.29562367166,6248.01717286147,5898.50743800514,5841.76153940875,6086.43081050073,7205.82164104828,7845.68352492061,7895.45866530925,7441.75534081895,7381.82258334959,7672.4861002931,8369.06831626448,8656.16503588519,7559.66730220171,8203.43475483264,9354.46801317251,8760.09110011743,8639.14434390274,9389.53585176621,10853.6275072519,13303.3689221292,14855.0009550453,16050.7232885118,19714.3951394425,16013.2804032884,19326.5825548176,24116.1741324844,25945.9663284237,25819.1088770851,25409.0251037008,,
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,113.638208898588,120.185010819289,118.99590574295,118.940982429797,120.547655204612,120.227523377131,126.495288739495,128.245590269188,137.1242259877,151.31496352199,159.996847695842,168.435051334993,202.433437598305,252.413021426333,297.839133691429,359.457077941271,433.762630880264,454.810414745628,455.446745806657,398.391583460781,482.07252761606,451.94320071329,399.691732340621,459.214394578839,552.667938906646,688.663573075881,866.743185507255,635.122940345057,610.113118537303,481.458810065084,428.770226384382,257.008152969269,314.696040512069,439.73209778136,461.56639270824,292.572730704331,368.689398330646,345.609221825206,319.365411644786,356.495269850287,372.826543979133,406.986578998114,471.524318572853,557.221023376878,669.396685809884,878.537371209225,1094.00462114465,1263.42694491706,1197.76761402808,1439.5670910104,1617.59738429514,1685.41558183976,1751.13677924871,1904.22053463971,,
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,256.142762453434,255.446267736208,256.881647125229,264.691077455919,261.911572533861,262.341581502065,254.8833533208,260.145607812591,240.258250373656,242.963293456846,243.309765539574,285.419599846604,318.191318905778,347.998978466846,456.176793271854,450.453742297963,449.69425682561,489.837809789946,594.818599448676,629.078958085853,555.019577017659,528.107466443015,457.586162099562,433.158471434501,460.119638841956,631.19233089782,736.262312325247,705.879446786293,674.389504863027,760.787974231994,724.841476772268,751.459060320201,689.631319650117,457.445019747768,560.030212848873,566.628776164955,509.873270175068,535.839429913898,534.803853556391,474.524157764716,482.018493357465,513.362528923805,642.613034625661,732.281234975162,772.526792963816,807.974750370365,947.889770323336,1093.76369075496,1017.96858087746,998.599619877923,1083.26170783534,1023.28864383682,1046.58642640507,1070.85054646294,,
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,448.956250574431,471.877429983519,510.983850650038,485.30008912649,516.28955542985,566.533778255607,625.715588697858,708.260482122001,812.261656433375,925.281344224802,1074.5090428025,1370.68285531396,1927.75842537393,2359.28378605978,2558.6623957134,2647.52748989167,2882.51571069435,3425.56099991038,4077.90010128239,5003.88612333396,5670.81958715417,5997.94176423773,6714.40365826947,7155.44380290893,6781.81764055694,6864.24917344965,7786.61394706761,9316.38847676588,10711.0339353581,12766.1921112164,14504.521923478,16144.3285175754,18302.3740819488,21578.139470923,24937.3131230818,26262.284397898,26386.61798288,21824.086043512,21796.380779552,23793.0363650117,21576.8698392825,22016.7126711623,23574.0025570507,27404.5752387102,29869.6327635758,33578.88807132,39223.5298636825,39722.1150150725,38576.9592330802,46569.688541916,53122.2497341027,54578.17678341,55979.7570491128,56286.7994928393,,
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,173.394086386091,187.320763298393,184.705257096264,,301.15924543894,235.266206934217,308.173270981062,453.688095195623,385.723720081452,414.166066459842,447.947212467052,515.535376624563,678.630842072605,731.591980960097,785.42006859564,764.480986201126,707.847532727256,962.270651863713,857.825482742936,755.750018478294,831.763388058796,1053.30270919469,1095.72298458141,970.068933651301,998.725201750851,1147.86791843799,1210.4133735577,1330.72766932709,1445.66273066877,1529.78908713154,1495.07188895802,1206.62088195473,1201.56106754152,1055.21035640452,945.542321714691,785.649043436921,745.48558028637,819.326283292197,881.964778515343,950.000384720207,1048.61592236431,1208.0298357026,1160.78458065819,1275.6939095101,1647.78451147186,1865.22637338316,1888.15311775578,2021.73819968112,,
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,149.761849806489,154.414006645659,154.80222015708,162.712115922953,154.847843447577,159.221384646529,145.478552051986,135.226802638466,164.532230685643,171.576616278752,162.414611751736,176.423659163443,213.381426103523,235.268532448696,240.83247167539,206.007709271747,233.898428554755,317.075721645772,357.366535209309,346.101829807918,342.404954943979,388.886969959051,291.961572304135,311.402542367386,239.061269894444,132.894813551015,184.50797108532,269.947520589185,233.651558600602,160.696653752895,192.43327974249,168.661591326085,192.615569943474,230.77459612837,221.730445049669,240.258241866459,216.433373211861,169.711802017469,166.082182249601,153.601769910347,251.294708792782,275.760366574415,291.006054345828,290.413525758221,317.946851410519,356.967370930417,398.539677762703,452.891495501719,434.997460972393,448.198375159967,499.891028256024,633.766983970747,808.96459515786,788.406576618175,,
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,270.604154636407,278.156825004668,283.819167475405,285.459237761491,288.623228146568,303.27495837371,309.172609035529,320.937996735561,357.178942113198,402.709516498621,445.168516494876,538.336633562638,666.36963302372,695.040286410033,755.841666132023,766.852688820819,725.992261884395,707.475933315725,719.679242905213,741.515304745197,759.492252731309,744.070273967387,771.008131139213,805.806124417336,829.740303314737,898.33401506598,978.933303694381,1080.48464763539,1239.52132823518,1424.08700076773,1652.83203082526,1776.46704266586,1901.66869733124,2037.04212608002,2102.3952702811,2204.15406204678,2307.77109046683,2381.15289695535,2495.56918588124,2611.16107192754,2814.93504034063,3042.74842816399,3283.53055846265,3483.70941984884,3341.32020071533,3444.45614844822,3698.54618795117,3781.50072871413,3826.08248557595,3950.65472468229,,
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32088.9629138836,28696.1934967833,29679.4419872134,31355.3737857721,39128.2761447743,44976.3685427224,46193.6726947739,48755.3981185198,55554.1154201189,62191.2322983837,,,,,,,,
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,68.0932775941161,70.7954905244462,73.5855155489625,76.4550216966596,79.400975717545,81.8562107025912,84.2148300645048,86.5932576378952,88.6833992794143,91.7588814554195,95.2115377791688,119.457222547076,143.775572773597,128.29419382602,183.163736223082,189.51755477536,104.866478975064,106.821864862607,102.521941715758,99.1168629200313,111.827005731579,123.481603065479,118.377465840216,128.950553130701,144.420441049093,152.94445129628,164.490640257564,166.999523156976,173.796940186901,145.0648693396,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3178.83148433287,2416.06907743118,2441.43038904421,870.136525159338,1634.87506068945,2148.90353739612,2832.49065230846,3331.22876560602,3528.13100775792,4129.75874102829,5458.12171842169,6701.77391278013,5821.30539705684,5411.87740391911,6423.29178334583,5659.38020403691,6353.82638279332,6152.86712579702,,
Sub-Saharan Africa (developing only),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,130.873410476799,138.593972097092,155.268574652692,147.605590390331,160.311591884251,168.874144531804,162.590134815375,169.648093193087,189.655208506738,217.615232394074,215.489551571193,236.826529652795,295.249123334743,374.760648733894,401.756075000033,425.245618907561,454.362413610226,493.611248685426,573.9747630373,702.363228712049,686.378343618086,624.219764010527,565.152628664342,523.207344542305,474.067844703509,510.144547422738,584.035988257931,595.956945648846,605.864336134832,590.3940814777,590.393275199872,567.581551017475,525.625226604798,507.2615921221,571.738010257926,575.80794918053,579.247336218791,531.619967869096,519.812083598344,542.600459714865,490.614087176434,511.02135800877,636.987444679394,769.966770891651,878.110184605535,999.639168895337,1133.06399996818,1254.40990983227,1171.90054896703,1528.42500456878,1669.75311983365,1703.75516284407,1743.025841226,1781.05913822778,,
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705.38414133587,1284.71848860005,1582.12675163073,1717.24158770739,956.766046756495,1044.99516213086,1113.40874346485,,
Sub-Saharan Africa (all income levels),SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,130.715237352798,138.428651398943,155.084381439402,147.449937602717,160.358918980707,168.91928985173,162.652376686663,169.666858829794,189.631071329955,217.541380252422,215.429244818099,236.766775890475,295.176205701912,374.634077090999,401.645829253331,425.108993225807,454.237691549998,493.533613142336,573.970368709628,702.323678520077,686.311134970889,624.176557220855,565.126494700078,523.216208602578,474.168916828008,510.3116884663,584.242030846701,596.219735682723,606.114903795955,590.808066458046,590.788733121525,568.130412144152,526.260225023718,507.840807556305,572.337256856222,576.515871470209,580.359730665494,532.68952501193,521.261336825159,544.606805937994,493.224648245601,514.135454423762,640.851081436071,776.394829622396,889.404109919978,1010.45388485956,1146.12429310475,1273.32270657853,1183.0486785384,1541.69247701359,1687.27338140575,1721.67209166849,1759.7475141038,1795.97073296918,,
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,265.105762287773,275.293140946831,283.961200576458,305.943697490105,327.097039859364,346.820412961937,365.579045440843,360.459492065538,386.517612870555,417.576884530249,451.627393540461,511.671983629892,595.866358837435,806.897339678226,947.978060566358,1017.6886978215,1102.66706743023,1116.49912268708,1301.15948554197,1583.70402587086,1598.06914942489,1620.87001162231,1615.99571065076,1527.37604091604,1436.66359638254,1402.46667461222,1523.19238316219,1646.85660622147,1685.72637467155,1929.98742237809,1920.57855505942,1961.20509003107,1916.61798385055,1983.24242024034,2168.89569458045,2286.76448996296,2375.79643815955,2358.37833800672,2469.26120145888,2599.6085791312,2593.55214268643,2665.74148886834,3070.1708824461,3528.95215109559,4021.76233231597,4325.9973532255,4867.29166503533,5557.62689439366,4698.12625931918,5189.98269536252,5846.8150377882,5829.9032946986,5798.66837536187,5823.30468538853,,
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.171447152717,539.933866440996,585.806355764836,687.093686952364,734.035360133287,797.196307546186,851.239008135139,882.913621678635,1090.4113825664,1134.11359302091,1127.98166719922,1355.44734445763,1399.95348333643,1609.82311034571,1692.43469369094,,
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,329.746557600088,337.559072837747,349.336102615892,373.653487020295,417.22462121782,500.665701034397,564.63980561254,611.846411573494,634.768280347607,663.826746993777,724.079350428722,771.844321469403,825.632746222723,1005.20875944258,1276.06324882959,1391.49631962299,1765.31500269892,2022.31558571539,2147.44706117893,2174.13898735285,2424.8780128574,2487.53040949184,2390.34340220855,2321.28658615206,2322.60312411066,2339.25805350626,2532.88079162057,2950.31805694274,1355.44945546669,954.607585725384,1085.7771189971,966.324337234297,1010.52991720295,1408.22697808542,1592.49382305426,1948.30129148598,2076.07795055955,2081.86464575256,1923.97941407062,1911.77538194047,1613.02808815056,2246.20781892813,2610.97194599628,3007.92579237945,3590.97918034915,5198.74377760249,5753.17822683471,6855.1823432557,7450.23258813044,8321.34167994556,8349.4153296356,9378.19606546608,9825.74392108657,,,
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2395.55897578713,2680.03345012761,2908.80046704887,3089.44062981733,3755.72871295322,4799.15641450601,5177.75122297327,5137.80902061265,5532.2704072806,5635.45231934813,5402.04309369366,5707.51335871861,6536.2310781081,8711.64897162641,10671.335362194,11665.5098107109,13111.7716632451,16006.880759118,18558.8868402519,16455.1658277413,16509.8969196661,18065.6725910731,17151.3702828256,18050.1724479783,18416.5424293654,,
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10690.7127796252,10801.4132949184,10447.915079617,11165.3114204472,11442.0228203115,10227.7511093487,10479.3126441489,11814.1070941244,14880.4689893241,17260.9023870701,18169.1797892301,19726.1382483059,23841.3238874423,27501.8175169953,24633.7960813766,23417.6404531573,24964.8017212362,22488.6588900316,23296.5776862754,23962.5760269829,,
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2147.22931080409,2315.84652740222,2492.54534595494,2758.94346624034,3007.59797817136,3240.61103693285,3490.55033678895,3683.31369387653,3972.00274870609,4669.43820338268,5060.34385213353,5942.1495822807,7198.27063221415,7975.85020099437,9974.65742671019,10715.0389044614,11287.1999053031,12442.575906416,14667.4017926129,16856.7612855759,15366.6689735069,13545.2598782476,12430.4596901316,12914.3302063104,13474.1618828366,17727.4950265906,21485.2948082289,24188.7653780672,25300.3958269297,30162.3162534805,31374.1168245623,32338.5042884085,24080.8996705645,25747.2416875525,29914.331746409,32587.2641044641,29897.7926311935,30143.627458278,30577.0817743892,29283.0050461572,26969.2445747257,29571.7044643283,36961.4253671424,42442.2204473133,43085.353145957,46256.4716010495,53324.3793724756,55746.8423811175,46207.0592032962,52076.4305245885,59593.6847982389,57134.0770682404,60364.9094043126,58887.2519078303,,
Swaziland,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,120.342802669514,125.580189869191,144.731764754904,169.847168305278,179.438221585899,191.526091356093,181.682872060969,188.976626183305,243.061342149153,251.517923858693,297.493496828736,310.670668322638,455.973043157931,526.941989396484,557.538014639034,511.077249610067,552.678593593348,600.141615591279,704.029545065626,898.284334252085,919.893442893317,840.838781735993,843.340196095169,726.899697403254,511.720743053656,611.258466112901,761.170992982191,863.563629272019,835.843483603195,1292.06782225847,1303.06520649708,1415.02338156478,1465.3118422177,1503.13374594355,1763.47629273822,1627.98408590854,1705.17294409238,1532.91872263161,1476.77619184836,1433.18124044605,1255.47880154607,1131.25607687528,1704.18524177957,2211.12359187273,2339.28995277787,2636.20449673997,2690.6343992123,2616.95408368422,2679.33041174653,2956.69679468117,3140.5057911416,3054.95430347592,2825.27967866957,2682.34772172988,,
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,270.285038812065,287.050500207049,308.201397041325,332.311615505599,328.491437337937,337.652965234575,333.236076537695,314.353673516788,314.182460071521,343.884035855284,400.587271578136,546.574023572401,644.10381936346,737.782506143884,802.079515729946,811.800426300175,1045.10871315979,1364.33237541634,2001.16526768404,2288.17353173791,2378.44678541358,2248.60155520541,2210.64314746716,2261.73613716934,2505.76154624932,3062.21118038268,3646.81956218232,4122.59301403413,4393.1770232882,5265.49655632082,5290.92722895804,6051.9864607058,6517.81462851324,6580.33418406686,6748.93110885887,6583.20101813288,7280.98962117856,7715.91814709341,7747.61215872072,7578.85105298845,7663.13708026446,8333.55135215272,8523.00502466624,10173.5748760331,11086.8908871587,12014.4180043889,12155.7016609467,11123.0045102274,9707.26539083266,10805.0994540818,12188.9755320594,12844.8292815144,15695.5928879219,15359.1783524008,,
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,199.309617177983,226.765122979006,237.344595824231,256.383201701307,272.683539282287,240.584239365776,273.989739518565,294.092475741166,364.040208205192,335.546344454753,392.43946978066,448.057908644639,458.430626784772,705.659116178559,902.562237795066,975.828901783889,951.517128637767,1109.03017925355,1147.68751366023,1458.4852064482,1672.7100247501,1695.40576424804,1765.81945558094,1697.09454239448,1537.74892163375,1206.21794237828,998.398049314334,901.727090248134,815.116011579569,988.522325016933,1012.75764397916,1004.97468137269,1009.82249896137,725.819370432893,794.846967746833,935.119675276202,956.272009402075,974.959378748232,992.380228822654,1180.48068982603,1263.38865922529,1269.94176774298,1261.85362722354,1419.26418091758,1588.50567158364,1772.56033049553,2065.53963216625,,,,,,,,,
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,109.091536463324,114.540278993157,116.73255656882,120.773364635104,125.924587497453,128.290174768004,130.907065248764,129.679806856023,132.119057966615,128.745749750235,134.643239254822,153.40208487965,165.578314139058,163.112584120043,211.453199078973,207.531751254245,219.838481026032,256.878668985179,227.148204124305,228.907063892196,190.187202804643,176.923747705838,172.348114321081,185.503284563789,202.888526307894,203.677632159692,215.167401000604,265.589841674856,248.703916614081,292.125323676483,305.595493220101,296.871315714522,223.65596813666,174.647467814849,207.141441725885,222.73752096751,206.970076940643,225.883360711292,191.764707170327,166.851339262165,198.279115009311,221.833734947442,293.910185892589,456.794439413341,663.709697356771,716.63899597468,807.781569905891,938.471828777002,813.756030161334,909.299906916473,1006.31977054765,993.564933733038,1009.71042745982,1053.82413916203,,
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,79.1200334968651,81.9946131063478,87.7920465995366,99.9379560104615,109.620041190045,121.833539219899,124.879174467576,124.349511459283,131.569752158575,120.053921535707,131.0988163576,149.351011788056,176.473753202899,237.813947304868,256.102674945432,251.322967447639,308.680896545375,319.919016086317,337.429180163771,417.66876750216,342.222516248005,281.860862651699,253.029935563462,228.688246951114,234.356273520018,315.415505875269,359.696279871862,385.174100442612,367.172241102646,429.936299402732,412.144254592055,424.794097950211,302.14831676781,234.994331478969,305.609460664472,333.649623780329,332.782888604911,343.528596124231,332.441073215593,266.046452856044,266.880796887308,287.807186687653,318.255256310047,358.860320150805,381.782019655068,387.419848910485,432.484413202061,528.337588481524,514.77300447851,503.161823994099,580.322408805972,589.465395969348,636.436401759662,646.115580615384,,
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,107.608067492481,113.870118027541,118.205765845851,125.980068462232,137.946168448096,161.028372459926,166.946415826353,174.813429055324,186.912473131667,192.158657700107,194.287034527808,209.378847399691,269.870000534796,332.132327246491,351.567874154797,391.522633321893,445.395522923131,528.636791610326,589.931978183726,683.008316130299,721.157966634309,742.978310545799,798.216981215519,818.111729000831,747.631599328499,813.097028184586,935.962013608698,1122.105476246,1294.04351828196,1508.29052170539,1717.86088426333,1932.89647988375,2152.77296803363,2467.17802023725,2848.54686643292,3054.75330678438,2506.21351975202,1836.68419819028,1989.99492299254,1968.53699116561,1831.90278769536,1988.73373630103,2211.87401390079,2478.8175681408,2689.95112702856,3143.23724704867,3737.71935627373,4118.40135626277,3978.90838468754,4802.66199980259,5192.11323127762,5479.76057948655,5778.98348474856,5560.66064606303,,
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.366453740684,468.024017731334,345.677183710184,293.173115390131,236.045288865579,212.906785290758,178.06742975224,155.266234403067,219.547875379583,178.28183846662,139.109141558996,171.84219736323,190.676342116936,238.012037560324,311.550244655687,339.768076770367,406.962391280806,523.063184128548,709.432272496185,668.619201099579,739.737822753442,834.661674042756,953.058546213124,1036.40196245879,1099.02320000441,,
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,698.138559210338,859.040886808671,854.192871554697,881.152354562341,847.541719995419,824.462152637356,796.415844462983,625.34760204711,592.698785273691,557.510448967896,565.057669687832,592.836032793122,550.787024886125,645.277101469676,776.572230382847,969.970244308198,1286.01398457063,1455.93604950756,1706.95672639245,2140.45502638705,2606.74143931861,3918.93333292824,4059.95988017428,4392.71958330752,5724.54158628157,6797.73430697525,7826.79750509923,9031.54049955455,,
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.122852440003,518.733509840444,493.680555323911,485.338595989368,481.90927075545,499.547761751327,463.438876616155,550.477507233018,672.362044678167,779.674328698497,875.836569271265,1002.32775671372,1105.34936873236,1243.99505452647,1280.41501286603,,
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,367.943922488827,336.51232339952,378.083058949288,454.980480425988,483.932849534913,572.645902255842,666.039029333757,662.540947792559,649.049458954123,684.673101957262,639.241570939483,724.339670256437,865.090446857602,1126.41933282649,1119.98541353626,1193.33601195191,1386.90468466404,1436.10626813984,1449.24533688848,2024.57312603366,2111.44831464367,2282.14648085572,2196.81409751838,1945.40727819112,1997.4912176103,1925.47373939807,1695.79812851263,1834.84484207059,2087.43570386931,2354.96129893823,2562.74621392456,2834.03122147322,2929.47193169322,3302.9986152809,3102.68185861294,3552.59915097233,4220.26405625529,4357.13828225434,4110.11800951192,4106.42933290258,,
