name,city,statenam,state,censdist,year,sworn,civil,violent,property,elecyear,governor,rincpc,econgrow,unemp,citypop,term2,term3,term4,a0_5,a5_9,a10_14,a15_19,a20_24,a25_29,citybla,cityfemh,sta_educ,sta_welf,price,termlim
saintpeters,63,fl,9.0,,1989,445.0,224.0,5120.0,25570.0,1.0,0.0,,0.019357204,0.056079984000000006,241862.0,1.0,0.0,0.0,0.060984194000000005,0.057334214,0.054481983,0.058782429000000004,0.063524663,0.077697456,19.36000061,12.25999451,734.6772461,187.09667969999998,1.239999771,0.0
saintpeters,63,fl,9.0,,1990,483.0,219.0,5609.0,23716.0,0.0,1.0,,-0.004371643,0.059329987,238629.0,1.0,0.0,0.0,0.061772257000000004,0.057234764,0.053489536,0.057282775999999994,0.06251651,0.078313649,19.59999084,12.3999939,791.8896484,220.3519287,1.306999207,0.0
tampa,64,fl,9.0,59.0,1970,562.0,146.0,1925.0,19675.0,0.0,1.0,10.16236877,0.035086632,0.043079972,278000.0,0.0,0.0,1.0,0.065500617,0.07826161400000001,0.08397287099999999,0.076253772,0.06442976,0.053051919,19.69999695,15.59999847,590.2060547,82.47418213,0.387999773,0.0
tampa,64,fl,9.0,59.0,1971,568.0,150.0,2216.0,19122.0,1.0,0.0,10.42221832,0.025248528,0.04907998400000001,277333.25,0.0,0.0,1.0,0.063612223,0.075514972,0.081466377,0.076227963,0.065917611,0.055487812000000004,20.07998657,15.51999664,622.222168,106.1727905,0.404999971,0.0
tampa,64,fl,9.0,59.0,1972,551.0,149.0,2273.0,18988.0,0.0,0.0,11.07655334,0.060890436,0.050999999000000004,281962.0,0.0,0.0,1.0,0.061880171,0.072995663,0.07916730599999999,0.07620424,0.067282379,0.057722062000000005,20.45999146,15.43999481,631.5786132999999,114.8325195,0.41799998299999996,0.0
tampa,64,fl,9.0,59.0,1973,598.0,127.0,2621.0,21973.0,0.0,0.0,11.61260986,0.047261000000000004,0.042750000999999996,289387.0,0.0,0.0,1.0,0.060285747,0.070676565,0.077050984,0.076182485,0.068538666,0.05977878,20.83999634,15.35999298,560.8105469,121.621582,0.444000006,0.0
tampa,64,fl,9.0,59.0,1974,647.0,159.0,3020.0,27358.0,0.0,1.0,11.22920227,-0.033573389,0.062329978,292109.0,0.0,0.0,1.0,0.058813214,0.068534732,0.07509642799999999,0.076162338,0.06969893,0.061678261,21.21998596,15.27999878,600.4052734,101.4198608,0.493000031,0.0
tampa,64,fl,9.0,59.0,1975,571.0,241.0,3168.0,27089.0,1.0,0.0,10.84200287,-0.035090208,0.106749952,291103.0,0.0,0.0,1.0,0.057449072999999996,0.066550612,0.07328575799999999,0.076143682,0.070773721,0.063437879,21.59999084,15.19999695,680.2973632999999,102.2304688,0.53799963,1.0
tampa,64,fl,9.0,59.0,1976,628.0,132.0,2935.0,24811.0,0.0,0.0,11.04217529,0.018294334,0.09007996300000001,274568.0,0.0,0.0,1.0,0.056181818,0.064707398,0.071603715,0.076126337,0.071772277,0.065072596,21.97999573,15.11999512,660.8081055,101.9331665,0.568999767,1.0
tampa,64,fl,9.0,59.0,1977,612.0,176.0,3194.0,22412.0,0.0,0.0,11.39768982,0.031688213,0.082499981,264848.0,0.0,0.0,1.0,0.055001467000000005,0.062990546,0.070037007,0.076110184,0.072702289,0.066595137,22.36000061,15.03999329,671.6166992000001,95.70953369,0.605999947,1.0
tampa,64,fl,9.0,59.0,1978,588.0,205.0,3510.0,23492.0,0.0,1.0,11.99232483,0.05085659,0.066499949,263175.0,0.0,0.0,1.0,0.053899378,0.061387569,0.068574131,0.076095164,0.073570669,0.06801676799999999,22.73999023,14.95999908,671.7788086,95.09197998,0.65199995,1.0
tampa,64,fl,9.0,59.0,1979,582.0,203.0,4206.0,27481.0,1.0,0.0,12.00826263,0.0013279910000000002,0.060079992,277203.0,0.0,0.0,1.0,0.052868009,0.059887439,0.067205191,0.076081038,0.074383318,0.069347203,23.11999512,14.87999725,618.4570312999999,104.6831665,0.7259998320000001,0.0
tampa,64,fl,9.0,59.0,1980,520.0,171.0,5089.0,33814.0,0.0,0.0,11.84951019,-0.013308287,0.058669984,268709.0,0.0,0.0,1.0,0.051900774000000004,0.058480591,0.065921307,0.076067805,0.075145423,0.070594847,23.5,14.79999542,559.4658203,94.66015625,0.8239998820000001,0.0
tampa,64,fl,9.0,59.0,1981,590.0,171.0,5674.0,35182.0,0.0,0.0,11.89865112,0.00413847,0.068079948,285530.0,0.0,0.0,1.0,0.053130477999999995,0.05832541,0.064372659,0.073727727,0.073572159,0.071556389,23.6499939,14.86999512,579.7578125,108.91088870000002,0.90899992,0.0
tampa,64,fl,9.0,59.0,1982,660.0,194.0,5736.0,32796.0,0.0,1.0,11.72107697,-0.015036583000000001,0.081669986,292551.0,0.0,0.0,1.0,0.054294854000000004,0.058178455,0.062906325,0.071511984,0.07208257900000001,0.07246685,23.79998779,14.93999481,555.7695312999999,120.9656372,0.9649996759999999,0.0
tampa,64,fl,9.0,59.0,1983,687.0,188.0,5053.0,28106.0,1.0,0.0,12.19062805,0.039279222,0.086169958,299965.0,0.0,0.0,1.0,0.055398910999999995,0.058039099000000004,0.061515898,0.06941098,0.070670128,0.073330164,23.94999695,15.00999451,562.9916992000001,116.0884399,0.995999813,1.0
tampa,64,fl,9.0,59.0,1984,662.0,202.0,5852.0,28107.0,0.0,0.0,12.53224182,0.027636527999999997,0.063169956,289355.0,0.0,0.0,1.0,0.056447238,0.057906806,0.060195655,0.067416012,0.069328964,0.074149907,24.09999084,15.079994199999998,589.425293,121.7338257,1.0389995570000001,1.0
tampa,64,fl,9.0,59.0,1985,692.0,204.0,6855.0,34915.0,0.0,0.0,12.95188141,0.032936573,0.05982998,285280.0,0.0,0.0,1.0,0.057443975999999994,0.05778101099999999,0.058940411,0.065519273,0.06805378200000001,0.074929237,24.25,15.149993900000002,621.8945312999999,136.85449219999998,1.07599926,1.0
tampa,64,fl,9.0,59.0,1986,717.0,205.0,8147.0,40147.0,0.0,1.0,13.3624649,0.031208515,0.057169974000000005,293030.0,0.0,0.0,1.0,0.058392822999999996,0.057661265,0.057745457,0.06371367,0.06683987400000001,0.075671196,24.3999939,15.21999359,641.1601562999999,142.8443604,1.095999718,1.0
tampa,64,fl,9.0,59.0,1987,716.0,224.0,8899.0,40451.0,1.0,0.0,13.69629669,0.024676322999999997,0.053329974,285856.0,0.0,0.0,1.0,0.059297144,0.057547122,0.056606591,0.061992824,0.065682948,0.07637828599999999,24.54998779,15.28999329,661.4375,150.75268549999998,1.13599968,0.0
tampa,64,fl,9.0,59.0,1988,726.0,219.0,,,0.0,0.0,14.00844574,0.022534847,0.049919992999999996,293732.0,0.0,0.0,1.0,0.060160011,0.057438225,0.055519938,0.060350835,0.06457907,0.07705301,24.69999695,15.35999298,683.5498047,166.0744629,1.1829996109999998,0.0
tampa,64,fl,9.0,59.0,1989,743.0,237.0,7910.0,37419.0,0.0,0.0,14.28225708,0.019357204,0.056079984000000006,289463.0,0.0,0.0,1.0,0.060984194000000005,0.057334214,0.054481983,0.058782429000000004,0.063524663,0.077697456,24.84999084,15.43000031,734.6772461,187.09667969999998,1.239999771,0.0
tampa,64,fl,9.0,59.0,1990,848.0,278.0,8608.0,36052.0,0.0,1.0,14.21995544,-0.004371643,0.059329987,280015.0,0.0,0.0,1.0,0.061772257000000004,0.057234764,0.053489536,0.057282775999999994,0.06251651,0.078313649,25.0,15.5,791.8896484,220.3519287,1.306999207,0.0
louisville,69,ky,17.0,61.0,1970,614.0,136.0,2217.0,21197.0,0.0,0.0,8.095359802,0.015261412,0.04411,362000.0,0.0,0.0,1.0,0.08560437,0.102747202,0.10824173699999999,0.093406558,0.07802194400000001,0.0686813,23.79998779,17.5,574.7421875,144.329834,0.38800001100000003,1.0
louisville,69,ky,17.0,61.0,1971,682.0,146.0,2149.0,18522.0,0.0,1.0,8.241973877000001,0.017948866,0.051660001,353333.25,0.0,0.0,1.0,0.08442199199999999,0.10005575400000001,0.105226874,0.093190014,0.07933831200000001,0.070963919,24.23999023,17.42999268,577.777832,153.0864258,0.404999971,1.0
louisville,69,ky,17.0,61.0,1972,697.0,175.0,2231.0,15859.0,0.0,0.0,8.744018555,0.059129953,0.058359981,356050.0,0.0,0.0,1.0,0.083251715,0.097391725,0.10224276800000001,0.092975676,0.08064127,0.073223233,24.67999268,17.36000061,576.5546875,165.0717773,0.41799998299999996,1.0
louisville,69,ky,17.0,61.0,1973,757.0,196.0,2352.0,14653.0,1.0,0.0,9.21395874,0.052350283,0.03639999,353633.0,0.0,0.0,1.0,0.082093298,0.094754696,0.099289,0.09276348400000001,0.081930995,0.075459599,25.11999512,17.28999329,587.8378906,180.1801758,0.44399976700000005,1.0
louisville,69,ky,17.0,61.0,1974,780.0,200.0,2437.0,17911.0,0.0,0.0,9.25151825,0.004067659,0.046599984000000004,344000.0,0.0,0.0,1.0,0.08094662400000001,0.09214431,0.096365035,0.092553496,0.083207667,0.077673435,25.55999756,17.21998596,574.0361328,154.1582031,0.49299979200000005,1.0
louisville,69,ky,17.0,61.0,1975,799.0,234.0,2441.0,20706.0,0.0,1.0,9.070625305,-0.019746065,0.075800002,349124.0,0.0,0.0,1.0,0.079811454,0.089560211,0.09347045400000001,0.092345595,0.084471583,0.079864979,26.0,17.1499939,620.8178711,182.1561279,0.53799963,1.0
louisville,69,ky,17.0,61.0,1976,729.0,325.0,2564.0,20961.0,0.0,0.0,9.486816406,0.044861317000000005,0.055939972000000004,327500.0,0.0,0.0,1.0,0.07868760799999999,0.08700192,0.090604782,0.092139721,0.085722804,0.082034647,26.43998718,17.07998657,650.2631836,210.89624019999997,0.568999767,1.0
louisville,69,ky,17.0,61.0,1977,727.0,211.0,2181.0,18131.0,1.0,0.0,9.881187439,0.040729523,0.046389997,340427.0,0.0,0.0,1.0,0.077574909,0.08446908,0.087767661,0.09193593300000001,0.08696156699999999,0.08418268,26.87998962,17.00999451,648.5146484,224.4223633,0.605999947,1.0
louisville,69,ky,17.0,61.0,1978,716.0,200.0,2199.0,17054.0,0.0,0.0,10.20245361,0.031995535,0.052669972,347781.0,0.0,0.0,1.0,0.076473296,0.081961334,0.084958613,0.09173417099999999,0.08818805199999999,0.086309493,27.31999207,16.93998718,622.6992187999999,207.0551758,0.65199995,1.0
louisville,69,ky,17.0,61.0,1979,672.0,201.0,2576.0,16316.0,0.0,1.0,10.17355347,-0.0028367040000000002,0.055749982999999996,328402.0,0.0,0.0,1.0,0.075382531,0.079478264,0.08217722200000001,0.091534436,0.089402497,0.088415325,27.75999451,16.86999512,669.4213867000001,206.61157230000003,0.7259998320000001,1.0
louisville,69,ky,17.0,61.0,1980,733.0,219.0,2792.0,17280.0,0.0,0.0,9.735435486,-0.044018984000000004,0.079999983,298313.0,0.0,0.0,1.0,0.074302435,0.077019513,0.07942313,0.09133660800000001,0.090605021,0.09050053400000001,28.19999695,16.79998779,614.0776367000001,214.8057861,0.8239998820000001,1.0
louisville,69,ky,17.0,61.0,1981,709.0,193.0,2731.0,18393.0,1.0,0.0,9.790046692,0.005594254,0.083829999,299916.0,0.0,0.0,1.0,0.07377165599999999,0.076390326,0.078611732,0.08933723,0.088270962,0.08980763,28.34999084,16.94999695,577.5576172,221.12207030000002,0.90899992,1.0
louisville,69,ky,17.0,61.0,1982,682.0,188.0,2561.0,20173.0,0.0,0.0,9.613471985,-0.018201351,0.106169999,300404.0,0.0,0.0,1.0,0.073240578,0.075760722,0.077799857,0.08733660000000001,0.085935354,0.089114249,28.5,17.09999084,533.699707,206.9733887,0.9649996759999999,1.0
louisville,69,ky,17.0,61.0,1983,670.0,206.0,2124.0,17092.0,0.0,1.0,9.56137085,-0.005434275,0.116669953,304254.0,0.0,0.0,1.0,0.072709203,0.075130701,0.076987445,0.085334718,0.08359831599999999,0.088420451,28.649993900000002,17.25,581.6420897999999,206.319458,0.995999813,1.0
louisville,69,ky,17.0,61.0,1984,663.0,188.0,1824.0,14730.0,0.0,0.0,10.030212400000002,0.047871351,0.093329966,296347.0,0.0,0.0,1.0,0.07217741,0.07450032200000001,0.076174498,0.083331585,0.081259787,0.087726235,28.79998779,17.3999939,586.2749022999999,214.4844971,1.0389995570000001,1.0
louisville,69,ky,17.0,61.0,1985,650.0,185.0,1945.0,14869.0,1.0,0.0,10.00743103,-0.002274036,0.094749987,290069.0,0.0,0.0,1.0,0.07164537900000001,0.07386952599999999,0.075361073,0.08132714,0.078919768,0.08703160300000001,28.94999695,17.54998779,602.1923828,219.36474610000002,1.07599926,1.0
louisville,69,ky,17.0,61.0,1986,648.0,186.0,2365.0,16300.0,0.0,0.0,10.29113007,0.027954102,0.09291994599999999,290230.0,0.0,0.0,1.0,0.07111293099999999,0.073238373,0.074547112,0.079321504,0.076578319,0.08633649300000001,29.09999084,17.69999695,629.8388672,231.5944824,1.095999718,1.0
louisville,69,ky,17.0,61.0,1987,651.0,188.0,2695.0,16743.0,0.0,1.0,10.55269623,0.025099039,0.087749958,286516.0,0.0,0.0,1.0,0.070580184,0.072606802,0.073732674,0.077314615,0.074235439,0.085640967,29.25,17.84999084,633.4335937999999,237.862793,1.13599968,1.0
louisville,69,ky,17.0,61.0,1988,641.0,191.0,,,0.0,0.0,10.86029816,0.0287323,0.078919947,285323.0,0.0,0.0,1.0,0.07004714,0.071974814,0.072917759,0.075306416,0.07189101,0.08494496300000001,29.399993900000002,18.0,680.6025391,255.9066162,1.1829996109999998,1.0
louisville,69,ky,17.0,61.0,1989,663.0,186.0,2558.0,15798.0,1.0,0.0,11.14757538,0.026108502999999998,0.062169999000000004,282153.0,0.0,0.0,1.0,0.06951367900000001,0.07134246799999999,0.07210224900000001,0.073296964,0.06954515,0.08424854300000001,29.54998779,18.1499939,670.9672852000001,273.38696289999996,1.239999771,1.0
louisville,69,ky,17.0,61.0,1990,649.0,180.0,2281.0,15004.0,0.0,0.0,11.42350769,0.024451256,0.058329999,269063.0,0.0,0.0,1.0,0.068979979,0.070709705,0.07128626099999999,0.07128626099999999,0.0671978,0.083551705,29.69999695,18.29998779,701.6064453,297.6279297,1.306999207,1.0
saintpaul,73,mn,23.0,41.0,1970,469.0,63.0,1801.0,17814.0,0.0,1.0,10.29638672,0.012723683999999999,0.043169975,310000.0,0.0,0.0,1.0,0.093067169,0.107743382,0.106988192,0.093041956,0.087554097,0.07783705,3.5,13.69999695,863.4018555,167.5257568,0.387999773,0.0
saintpaul,73,mn,23.0,41.0,1971,499.0,75.0,1489.0,17513.0,0.0,0.0,10.38764954,0.008824587,0.042949975,302333.25,0.0,0.0,1.0,0.09095990699999999,0.103902817,0.104337394,0.09311789300000001,0.089016736,0.080170035,3.63999939,13.45999908,935.8022461000002,187.6542969,0.404999971,0.0
saintpaul,73,mn,23.0,41.0,1972,583.0,136.0,1502.0,17177.0,0.0,0.0,10.88037872,0.046343327000000004,0.043229997,309580.0,0.0,0.0,1.0,0.08888542699999999,0.100121915,0.10172784300000001,0.09319269699999999,0.090456665,0.082466722,3.7799987789999996,13.21999359,992.8227538999998,232.05737299999998,0.41799998299999996,0.0
saintpaul,73,mn,23.0,41.0,1973,543.0,134.0,1707.0,17709.0,1.0,0.0,12.04729462,0.10187888099999999,0.045469999000000004,310600.0,0.0,0.0,1.0,0.086842954,0.096399248,0.099158466,0.093266308,0.091874421,0.08472806199999999,3.9200000760000004,12.97999573,954.9545898,247.7476807,0.444000006,0.0
saintpaul,73,mn,23.0,41.0,1974,517.0,123.0,1936.0,18866.0,0.0,1.0,11.64502716,-0.033960818999999996,0.043869972,294300.0,0.0,0.0,1.0,0.084831715,0.09273356199999999,0.096628368,0.093338788,0.093270481,0.086954832,4.059997559,12.73999786,847.8701172,271.8051758,0.49299979200000005,0.0
saintpaul,73,mn,23.0,41.0,1975,539.0,126.0,2217.0,20352.0,0.0,0.0,11.34386444,-0.02620244,0.059909999000000005,292217.0,0.0,0.0,1.0,0.082850933,0.08912348699999999,0.094136715,0.093410134,0.094645262,0.089147747,4.199996948,12.5,918.215332,288.1040039,0.53799963,1.0
saintpaul,73,mn,23.0,41.0,1976,524.0,115.0,2031.0,22227.0,0.0,0.0,11.60632324,0.022873402,0.058979988,291000.0,0.0,0.0,1.0,0.080900073,0.085567832,0.09168261300000001,0.09348046800000001,0.09599942,0.09130764,4.340000153,12.25999451,964.8505858999999,321.6166992,0.568999767,1.0
saintpaul,73,mn,23.0,41.0,1977,557.0,112.0,1893.0,19510.0,1.0,0.0,12.27392578,0.055926800000000006,0.051089972000000004,282515.0,0.0,0.0,1.0,0.07897836,0.082065344,0.089265168,0.09354972800000001,0.09733331199999999,0.09343522800000001,4.479999542,12.01999664,899.3398437999999,320.1318359,0.605999947,1.0
saintpaul,73,mn,23.0,41.0,1978,547.0,131.0,1752.0,18410.0,0.0,1.0,12.64263153,0.029597758999999998,0.038499981,270690.0,0.0,0.0,1.0,0.077085137,0.078614831,0.086883605,0.09361797599999999,0.098647416,0.095531225,4.619998932,11.77999878,886.5029297,340.4907227,0.65199995,1.0
saintpaul,73,mn,23.0,41.0,1979,547.0,128.0,1882.0,19119.0,0.0,0.0,12.70798492,0.005155802,0.041749984,268651.0,0.0,0.0,1.0,0.07521987,0.075215161,0.084537148,0.09368521,0.09994214800000001,0.097596407,4.7599983219999995,11.53999329,814.0493164,319.559082,0.7259998320000001,0.0
saintpaul,73,mn,23.0,41.0,1980,552.0,126.0,2032.0,20102.0,0.0,0.0,12.21115875,-0.039880276,0.059079975,268443.0,0.0,0.0,1.0,0.073381841,0.07186520099999999,0.082225025,0.093751431,0.101217926,0.09963131,4.899997711,11.29999542,791.2617187999999,308.2524414,0.8239998820000001,0.0
saintpaul,73,mn,23.0,41.0,1981,526.0,132.0,2309.0,20490.0,1.0,0.0,12.11476135,-0.00792551,0.055329977999999995,270344.0,0.0,0.0,1.0,0.07439953099999999,0.072471917,0.080490172,0.090300441,0.098323286,0.099775255,5.149997711,11.46999359,784.378418,342.1340332,0.90899992,0.0
saintpaul,73,mn,23.0,41.0,1982,482.0,105.0,2046.0,22367.0,0.0,1.0,11.96290588,-0.012614011999999999,0.078499973,273187.0,0.0,0.0,1.0,0.075386465,0.073060334,0.078807771,0.086953759,0.095516086,0.09991490800000001,5.399997711,11.63999939,828.7148437999999,358.7084961,0.9649996759999999,0.0
saintpaul,73,mn,23.0,41.0,1983,498.0,111.0,1820.0,20079.0,0.0,0.0,12.11746979,0.012837171999999999,0.081999958,273913.0,0.0,0.0,1.0,0.076344013,0.07363122700000001,0.077175438,0.08370667700000001,0.092792451,0.10005033,5.649997711,11.80999756,814.3549805,357.5217285,0.995999813,0.0
saintpaul,73,mn,23.0,41.0,1984,512.0,121.0,2093.0,19054.0,0.0,0.0,12.905677800000001,0.063019037,0.06349998700000001,271692.0,0.0,0.0,1.0,0.077273488,0.074185312,0.075591028,0.080554903,0.09014868699999999,0.100181818,5.899997711,11.97999573,859.3505858999999,380.08398439999996,1.0389995570000001,0.0
saintpaul,73,mn,23.0,41.0,1985,517.0,125.0,2095.0,18759.0,1.0,0.0,13.14498138,0.018372773999999998,0.05982998,267896.0,0.0,0.0,1.0,0.078176022,0.074723423,0.074052393,0.077494204,0.08758139599999999,0.100309491,6.149997711,12.1499939,870.6030273,400.7080078,1.07599926,0.0
saintpaul,73,mn,23.0,41.0,1986,513.0,126.0,2401.0,18925.0,0.0,1.0,13.58983612,0.03328228,0.053419977,269250.0,0.0,0.0,1.0,0.079052925,0.075246215,0.072557628,0.074520707,0.085087299,0.100433588,6.399997711,12.31999969,916.9555663999998,418.96313480000003,1.095999718,0.0
saintpaul,73,mn,23.0,41.0,1987,510.0,136.0,2289.0,19071.0,0.0,0.0,13.8289566,0.017442703,0.053829998,265550.0,0.0,0.0,1.0,0.07990515200000001,0.075754285,0.07110488400000001,0.07163083599999999,0.082663238,0.100554109,6.649997711,12.48999786,995.7861328,422.20336910000003,1.13599968,0.0
saintpaul,73,mn,23.0,41.0,1988,512.0,130.0,2468.0,18044.0,0.0,0.0,13.92759705,0.007107258000000001,0.040419996,267945.0,0.0,0.0,1.0,0.080733716,0.076248288,0.069692373,0.068820953,0.080306351,0.10067135099999999,6.899997711,12.65999603,990.3134766000001,420.29956050000004,1.1829996109999998,0.0
saintpaul,73,mn,23.0,41.0,1989,537.0,167.0,2463.0,19333.0,1.0,0.0,14.22822571,0.021355391,0.043579995999999996,261902.0,0.0,0.0,1.0,0.08153969,0.076728821,0.068318427,0.066087961,0.078013897,0.100785375,7.149997711,12.8299942,1008.064453,440.32250980000003,1.239999771,0.0
saintpaul,73,mn,23.0,41.0,1990,528.0,146.0,2763.0,19381.0,0.0,1.0,14.33126831,0.007216215,0.04824999,272235.0,0.0,0.0,1.0,0.082323909,0.07719636,0.066981554,0.063428581,0.075783253,0.10089629900000001,7.399997711,13.0,1009.181152,447.5898438,1.306999207,0.0
jerseycity,76,nj,30.0,22.0,1970,880.0,80.0,1304.0,7398.0,0.0,0.0,12.38401794,0.01104784,0.045829982000000005,260000.0,0.0,0.0,1.0,0.07608693799999999,0.08267456299999999,0.08415675199999999,0.081933439,0.078985453,0.066040814,21.0,18.3999939,610.824707,136.5979004,0.38800001100000003,0.0
jerseycity,76,nj,30.0,22.0,1971,889.0,83.0,2162.0,10440.0,0.0,0.0,12.59999847,0.017289639,0.057080001,258333.25,0.0,0.0,1.0,0.075265229,0.081225991,0.083168626,0.082305253,0.079954147,0.067743659,21.66999817,18.6499939,693.8271484,195.0616455,0.404999971,0.0
jerseycity,76,nj,30.0,22.0,1972,897.0,77.0,1951.0,9730.0,0.0,0.0,13.138755800000002,0.04186964,0.057669997,262945.0,0.0,0.0,1.0,0.074429929,0.079753518,0.08216422799999999,0.082683206,0.080938816,0.06947463799999999,22.33999634,18.8999939,722.487793,234.449707,0.41799998299999996,0.0
jerseycity,76,nj,30.0,22.0,1973,1041.0,35.0,2152.0,10811.0,1.0,1.0,13.51351166,0.028123856000000003,0.055830002000000004,259859.0,0.0,0.0,1.0,0.073580801,0.078256607,0.08114308099999999,0.083067417,0.081939876,0.071234405,23.00999451,19.1499939,745.4951172,250.0,0.444000006,0.0
jerseycity,76,nj,30.0,22.0,1974,1013.0,46.0,2219.0,11427.0,0.0,0.0,13.24745941,-0.019884109,0.063249946,257707.0,0.0,0.0,1.0,0.072717369,0.07673448299999999,0.080104828,0.083458126,0.082957685,0.07302373599999999,23.67999268,19.3999939,766.7338867000001,243.4077148,0.49299979200000005,0.0
jerseycity,76,nj,30.0,22.0,1975,981.0,37.0,2573.0,14495.0,0.0,0.0,12.99627686,-0.019142628000000002,0.102419972,255669.0,0.0,0.0,1.0,0.071839273,0.07518667,0.079048991,0.08385545,0.083992779,0.074843347,24.34999084,19.6499939,802.9736328,258.3642578,0.53799963,0.0
jerseycity,76,nj,30.0,22.0,1976,998.0,22.0,2558.0,15132.0,0.0,0.0,13.41651917,0.031823397,0.104249954,252705.0,0.0,0.0,1.0,0.070946276,0.073612392,0.07797509400000001,0.08425951,0.085045516,0.076694012,25.01998901,19.8999939,775.0439453,265.3776855,0.568999767,0.0
jerseycity,76,nj,30.0,,1977,961.0,19.0,2122.0,12847.0,1.0,1.0,,0.026170731000000003,0.093829989,241926.0,0.0,0.0,1.0,0.070037842,0.07201099400000001,0.07688278,0.084670544,0.08611637400000001,0.078576505,25.68998718,20.1499939,782.1782227000001,278.8776855,0.605999947,0.0
jerseycity,76,nj,30.0,,1978,884.0,12.0,1960.0,13903.0,0.0,0.0,,0.029352427,0.071749985,233957.0,0.0,0.0,1.0,0.069113672,0.07038182,0.07577145099999999,0.08508873,0.08720582699999999,0.080491722,26.36000061,20.3999939,773.0058594,277.60717769999997,0.65199995,1.0
jerseycity,76,nj,30.0,,1979,944.0,15.0,2224.0,14446.0,0.0,0.0,,-0.002285719,0.069249988,228098.0,0.0,0.0,1.0,0.068173289,0.068724096,0.074640632,0.08551424699999999,0.08831441400000001,0.082440495,27.02999878,20.6499939,785.1235352000001,264.4626465,0.7259998320000001,1.0
jerseycity,76,nj,30.0,,1980,926.0,15.0,2640.0,16605.0,0.0,0.0,,-0.007464647,0.072079957,222764.0,0.0,0.0,1.0,0.067216337,0.067037106,0.073489845,0.085947275,0.089442551,0.084423721,27.69999695,20.8999939,734.2231445,252.42712400000002,0.8239998820000001,1.0
jerseycity,76,nj,30.0,,1981,981.0,40.0,3202.0,16723.0,1.0,1.0,,0.014555216000000001,0.072919965,224549.0,0.0,0.0,1.0,0.067391515,0.06618934900000001,0.072038591,0.08387154299999999,0.089065909,0.086805165,27.899993900000002,20.84999084,741.4741211,257.4255371,0.90899992,1.0
jerseycity,76,nj,30.0,,1982,943.0,55.0,2978.0,15605.0,0.0,0.0,,0.015160322,0.08974999199999999,225673.0,0.0,0.0,1.0,0.06756705,0.065339983,0.070584416,0.08179169900000001,0.08868849300000001,0.08919137699999999,28.09999084,20.79998779,708.8354492000001,260.77563480000003,0.9649996759999999,0.0
jerseycity,76,nj,30.0,,1983,908.0,59.0,3375.0,13892.0,0.0,0.0,,0.044206857999999995,0.078579962,226583.0,0.0,0.0,1.0,0.067742944,0.064488828,0.06912732099999999,0.07970762299999999,0.08831036099999999,0.091582417,28.29998779,20.75,718.3637695,255.54077149999998,0.995999813,0.0
jerseycity,76,nj,30.0,,1984,884.0,71.0,2953.0,13182.0,0.0,0.0,,0.045531273,0.061669975999999994,225973.0,0.0,0.0,1.0,0.067919195,0.063636005,0.067667246,0.077619374,0.087931454,0.093978286,28.5,20.69999695,748.1274414,268.1120605,1.0389995570000001,0.0
jerseycity,76,nj,30.0,,1985,920.0,73.0,3374.0,14100.0,1.0,1.0,,0.034089565,0.05666998,224401.0,0.0,0.0,1.0,0.068095803,0.062781453,0.06620425,0.075526893,0.08755177300000001,0.09637898199999999,28.69999695,20.6499939,779.1806641,274.70874019999997,1.07599926,0.0
jerseycity,76,nj,30.0,,1986,896.0,75.0,3658.0,15847.0,0.0,0.0,,0.04449892,0.05041998599999999,226135.0,0.0,0.0,1.0,0.068272769,0.061925203,0.064738333,0.073430181,0.087171316,0.09878456599999999,28.899993900000002,20.59999084,835.7163086,295.1628418,1.095999718,1.0
jerseycity,76,nj,30.0,,1987,878.0,77.0,3347.0,16852.0,0.0,0.0,,0.042020798,0.040419996,220981.0,0.0,0.0,1.0,0.068450093,0.061067194000000005,0.063269436,0.07132923599999999,0.086790144,0.101194978,29.09999084,20.54998779,877.0698242000001,308.41381839999997,1.13599968,1.0
jerseycity,76,nj,30.0,,1988,896.0,79.0,3763.0,16769.0,0.0,0.0,,0.052494526,0.038079977,218492.0,0.0,0.0,1.0,0.068627775,0.060207427,0.061797529000000004,0.06922406,0.08640813800000001,0.10361027699999999,29.29998779,20.5,914.3085937999999,322.0012207,1.1829996109999998,1.0
jerseycity,76,nj,30.0,,1989,938.0,82.0,3903.0,17738.0,1.0,1.0,,0.017064333,0.040829986,218020.0,0.0,0.0,1.0,0.068805814,0.059345931,0.060322672,0.067114592,0.086025357,0.106030464,29.5,20.44999695,969.3544922,345.1611328,1.239999771,1.0
jerseycity,76,nj,30.0,,1990,916.0,89.0,4290.0,16680.0,0.0,0.0,,-0.0019929410000000002,0.04975,228537.0,0.0,0.0,1.0,0.06898421,0.058482707,0.058844805,0.065000892,0.085641861,0.108455539,29.69999695,20.3999939,992.3486328,353.4812012,1.306999207,0.0
newark,77,nj,30.0,22.0,1970,1445.0,257.0,7232.0,30424.0,1.0,0.0,12.38401794,0.01104784,0.045829982000000005,382000.0,0.0,0.0,1.0,0.082440495,0.094982982,0.097712934,0.08359944799999999,0.069228351,0.066086292,54.29998779,26.79998779,610.824707,136.5979004,0.38800001100000003,0.0
